id,config|pretrain_id,config|checkpoint,config|n_finetune,config|finetune_dataset,config|finetune_labels,config|r_max,config|num_layers,config|num_features,config|l_max,config|seed,config|beta,config|ema_decay,config|batch_size,result|train|cell_energy_rmse,result|train|scaled_energy_rmse,result|train|per_atom_energy_rmse,result|train|force_rmse,result|val|cell_energy_rmse,result|val|scaled_energy_rmse,result|val|per_atom_energy_rmse,result|val|force_rmse,result|test|cell_energy_rmse,result|test|scaled_energy_rmse,result|test|per_atom_energy_rmse,result|test|force_rmse,result|num_params,result|best_epoch,result|num_epochs,metadata|timing_marks,metadata|timing|training|start,metadata|timing|training|end,metadata|timing|training|duration,metadata|timing|evaluation|start,metadata|timing|evaluation|end,metadata|timing|evaluation|duration
23.07.09-17.16.13-535771,23.06.08-20.33.15-394025,best,1600,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.280874581053641,0.3721980441018127,0.0460373394452596,0.6568459771931067,3.9907282511556192,0.4188087949696039,0.0479317185206067,0.7292807429630023,3.456884218827673,0.3902564164387182,0.047956706172904,0.7191619726238482,73784,25,58,"[('start', 1688919373.535908), ('end', 1688923051.027878)]",1688919373.610484,1688922842.162091,3468.551607131958,1688922842.162118,1688923051.02779,208.86567211151123
23.07.09-18.17.31-111913,23.06.08-20.33.15-394025,best,3200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.091978142034405,0.3490188511479073,0.0431662154904482,0.6307035571413193,3.6136995636959073,0.382717364845851,0.0441488190894281,0.7024737608502876,3.2830086441522,0.3680927044442706,0.0450800794223226,0.6912531769980781,73784,60,68,"[('start', 1688923051.112057), ('end', 1688931424.974291)]",1688923051.188536,1688931213.751519,8162.562983036041,1688931213.751544,1688931424.974229,211.22268509864807
23.07.09-20.37.05-069733,23.06.09-08.13.03-677890,best,25,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.6471528662194,0.3766863135486776,0.046665551325075,0.6969826217108742,5.325804159003043,0.5847996487279927,0.0747575470042479,0.943078056890374,4.886610356140982,0.562620780154211,0.0785085693251047,0.9262666221976232,73784,14,53,"[('start', 1688931425.069876), ('end', 1688931592.240614)]",1688931425.145765,1688931510.686206,85.54044103622437,1688931510.686234,1688931592.240535,81.55430102348328
23.07.09-20.39.52-322893,23.06.09-08.13.03-677890,best,50,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.489815488443924,0.3543247599052654,0.0432441249275536,0.7066866569576711,4.924176786022239,0.5365260569166903,0.065694700586883,0.9280681363387036,4.570080875552047,0.5139998754865576,0.0692171886314262,0.9122394354738418,73784,14,48,"[('start', 1688931592.323061), ('end', 1688931793.773312)]",1688931592.397201,1688931707.788221,115.391019821167,1688931707.788241,1688931793.773221,85.98498010635376
23.07.09-20.43.13-856367,23.06.09-08.13.03-677890,best,100,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.328828518771445,0.3814729354960965,0.0487609351469308,0.721693583505864,4.744458473608906,0.5093362698034366,0.0594295118801052,0.8882642843029267,4.409669411909112,0.4947209960928539,0.0643207497393689,0.8692008266537281,73784,12,51,"[('start', 1688931793.856513), ('end', 1688932099.812965)]",1688931793.928566,1688932007.745511,213.8169450759888,1688932007.74554,1688932099.812908,92.0673680305481
23.07.09-20.48.19-899075,23.06.09-08.13.03-677890,best,200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.547781231602829,0.4076951736567603,0.0512087879578541,0.6969975193525598,4.077129065646104,0.44100023205849,0.0515546476001124,0.8392855228540312,3.805334954940611,0.4323346119848945,0.0549003435931251,0.8262625971837129,73784,16,53,"[('start', 1688932099.899214), ('end', 1688932626.425573)]",1688932099.972277,1688932522.547107,422.5748300552368,1688932522.547137,1688932626.425491,103.8783540725708
23.07.09-20.57.06-614505,23.06.09-08.13.03-677890,best,400,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.486666826358701,0.3872650256830909,0.0488301225379081,0.6780348774734717,4.000959733454431,0.4318347147046701,0.0505418649757466,0.8082744817335679,3.70946827874416,0.4213180802250854,0.0538882568812552,0.79370916439849,73784,22,52,"[('start', 1688932626.614644), ('end', 1688933582.843838)]",1688932626.687514,1688933451.019028,824.3315138816833,1688933451.019053,1688933582.843733,131.82468008995056
23.07.09-21.13.02-930412,23.06.09-08.13.03-677890,best,800,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.333554853798058,0.3813270620322504,0.047580471416062,0.6669657437122323,3.983997296635914,0.4271052918688567,0.0494147325708778,0.7752692543848482,3.614893539509207,0.4093450857863143,0.05057016167919,0.7622987893587871,73784,25,57,"[('start', 1688933582.930554), ('end', 1688935498.891291)]",1688933583.005656,1688935316.205607,1733.1999509334564,1688935316.205634,1688935498.891195,182.68556094169617
23.07.09-21.44.58-974561,23.06.09-08.13.03-677890,best,1600,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.246250312941314,0.3701791347845631,0.0463971431305507,0.6566495960737002,3.791066191045442,0.406218855416016,0.0472866308886923,0.7501442229905938,3.4846535381793795,0.3943663603127563,0.0491286393220316,0.7349878212287041,73784,37,63,"[('start', 1688935498.974691), ('end', 1688939785.354734)]",1688935499.05015,1688939575.680414,4076.630264043808,1688939575.680434,1688939785.354649,209.67421507835388
23.07.09-22.56.25-439460,23.06.09-08.13.03-677890,best,3200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.083557535652175,0.3506582027010824,0.0443199460876359,0.6327268652977608,3.7009086568850975,0.3942024113742852,0.0457109454677953,0.710135579295204,3.2768723886606166,0.3705150716876006,0.0463840330210679,0.699186870768331,73784,94,110,"[('start', 1688939785.439648), ('end', 1688954736.700872)]",1688939785.515192,1688954526.973531,14741.458338975906,1688954526.973562,1688954736.700816,209.7272539138794
23.07.10-03.05.36-801871,23.06.09-22.16.54-046769,best,25,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,8.756017390560336,0.7447273831335596,0.0906076836668283,0.8321057546408835,8.856201512402388,0.9164400180759144,0.1201110608028286,1.1855357358954763,7.768621869670814,0.8735006017365613,0.1337815049532892,1.2020096418609845,73784,61,93,"[('start', 1688954736.802025), ('end', 1688954978.088672)]",1688954736.878952,1688954896.013221,159.13426899909973,1688954896.013247,1688954978.088586,82.0753390789032
23.07.10-03.09.38-171615,23.06.09-22.16.54-046769,best,50,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,7.216247688808945,0.6364779275251634,0.0849332401157524,0.8399290991421221,8.382427720977637,0.8668579821795291,0.1136341799982735,1.1343777064853695,7.438638280827863,0.8243319905027273,0.1241414601048619,1.1392278915872966,73784,49,84,"[('start', 1688954978.171809), ('end', 1688955283.300833)]",1688954978.244606,1688955197.459907,219.21530103683472,1688955197.459926,1688955283.300749,85.84082317352295
23.07.10-03.14.43-386443,23.06.09-22.16.54-046769,best,100,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,5.752657091120846,0.5757285917405991,0.0774307106916633,0.8164955023563006,6.8866545864763005,0.7198045787629723,0.095494770298848,1.0191473977317982,6.424029188773241,0.7204914912977475,0.1166289401229419,1.01332402063526,73784,43,78,"[('start', 1688955283.386582), ('end', 1688955732.128461)]",1688955283.459228,1688955640.781108,357.321879863739,1688955640.781141,1688955732.12836,91.34721899032591
23.07.10-03.22.12-657932,23.06.09-22.16.54-046769,best,200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,5.57276817125938,0.600244562773588,0.0841596135814981,0.8231783773765061,5.962887476174934,0.6274159110377651,0.0795421777179552,0.9439514521101408,5.553473903687558,0.6187984515021979,0.093619871701166,0.9358553506075872,73784,37,71,"[('start', 1688955732.658254), ('end', 1688956469.109877)]",1688955732.733515,1688956363.732199,630.9986839294434,1688956363.732238,1688956469.109791,105.37755298614502
23.07.10-03.34.29-195656,23.06.09-22.16.54-046769,best,400,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,5.165344159290878,0.5474824375450498,0.0758329001090933,0.7924514838630621,5.683242535573868,0.6028428853521859,0.0786088903494941,0.8903549077611572,5.126395154218391,0.5768232196388786,0.0862680590730127,0.8766611512656828,73784,36,70,"[('start', 1688956469.195802), ('end', 1688957819.223475)]",1688956469.270397,1688957687.840584,1218.5701870918274,1688957687.840613,1688957819.223424,131.38281106948853
23.07.10-03.56.59-309718,23.06.09-22.16.54-046769,best,800,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,4.21513751011512,0.4638966123530035,0.0587139697315996,0.6961288620095691,4.908213161439625,0.5182815350862086,0.0608851186978185,0.8296480278118399,4.393788616809867,0.4851482074271777,0.0612747490957489,0.8112126639273582,73784,122,132,"[('start', 1688957819.309871), ('end', 1688962409.491171)]",1688957819.38475,1688962226.754962,4407.370212078095,1688962226.754989,1688962409.491087,182.7360980510712
23.07.10-05.13.29-575718,23.06.09-22.16.54-046769,best,1600,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.7620430655568073,0.4141964271244693,0.0516498980583877,0.6560116191944482,4.219153116113657,0.4497896345235223,0.0526291133169639,0.7799290714861243,3.884235159904221,0.4291102965425269,0.052895404685174,0.7652108092281646,73784,109,111,"[('start', 1688962409.57586), ('end', 1688970420.888253)]",1688962409.650075,1688970211.124874,7801.474799156189,1688970211.124894,1688970420.888157,209.76326298713684
23.07.10-08.04.11-335608,23.06.09-22.16.54-046769,best,3200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,4.962436414325893,0.5432708009094801,0.0673041086520003,0.7856177676006251,5.587617608784023,0.5839777358188526,0.0675771885538013,0.823782465024033,5.057170476384368,0.5527533161540168,0.0682710038339523,0.8033234226359145,73784,77,117,"[('start', 1688972651.33574), ('end', 1688976804.508916)]",1688972651.415081,1688976593.919897,3942.504816055298,1688976593.91992,1688976804.508843,210.5889229774475
23.07.10-09.13.24-606333,23.06.13-08.37.46-604921,best,25,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,8.619216712918668,0.7760034010158658,0.0995745865029806,0.91504152802355,9.19990968498902,0.9430464655592172,0.1177838086224203,1.228474154359897,8.098202725240423,0.915864158877158,0.1346366635388847,1.212870635509774,73784,62,93,"[('start', 1688976804.6065), ('end', 1688976949.415488)]",1688976804.681923,1688976867.13754,62.45561718940735,1688976867.137564,1688976949.415421,82.2778570652008
23.07.10-09.15.49-611722,23.06.13-08.37.46-604921,best,50,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,7.163004332307024,0.6548812812894157,0.0882348344652023,0.920371761968922,8.267606636896888,0.8492172162857272,0.1064728501655695,1.1675922842505937,7.277769425148461,0.8145823563011588,0.1240572563673845,1.1546068392602151,73784,56,90,"[('start', 1688976949.611882), ('end', 1688977116.980572)]",1688976949.686577,1688977031.79757,82.11099290847778,1688977031.797594,1688977116.980506,85.18291187286377
23.07.10-09.18.37-064670,23.06.13-08.37.46-604921,best,100,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,5.423504122096601,0.5542779927827797,0.0737040842746784,0.8328175604417584,6.903949807431927,0.7084942811400604,0.0855481501475535,1.026863396915952,6.204652326633373,0.6890770555361019,0.1039253136151178,1.0320858539997613,73784,68,98,"[('start', 1688977117.064828), ('end', 1688977347.677356)]",1688977117.138245,1688977256.00224,138.86399483680725,1688977256.002273,1688977347.677299,91.6750259399414
23.07.10-09.22.27-760330,23.06.13-08.37.46-604921,best,200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,4.997975775884671,0.5468905921801368,0.0774252085443737,0.7862598876778042,5.459095733885893,0.5768867537999134,0.0725248034100707,0.941181012780288,4.986307088869244,0.5639341436576872,0.0865562509224823,0.9287753583094354,73784,73,96,"[('start', 1688977347.760472), ('end', 1688977700.56918)]",1688977347.833783,1688977595.097245,247.2634620666504,1688977595.097276,1688977700.569122,105.4718461036682
23.07.10-09.28.20-653330,23.06.13-08.37.46-604921,best,400,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,4.390872861455901,0.4706010115186865,0.0673628586054753,0.729117569515024,4.836878215371624,0.5223887741630378,0.0681704168822102,0.87844224316477,4.415032873942964,0.5053090543279626,0.0773443184112502,0.868313136250254,73784,81,100,"[('start', 1688977700.653485), ('end', 1688978325.08324)]",1688977700.726764,1688978193.863027,493.13626313209534,1688978193.863059,1688978325.083176,131.220116853714
23.07.10-09.38.45-167760,23.06.13-08.37.46-604921,best,800,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,4.224679477979207,0.4764044942734818,0.06605965164884,0.7273866037762216,4.965297595048298,0.5271700780542715,0.0630663457924422,0.8344086241484643,4.476263701948958,0.5033400150628305,0.0698128740806267,0.8187137763506606,73784,83,114,"[('start', 1688978325.167898), ('end', 1688979635.139393)]",1688978325.242037,1688979451.135894,1125.8938570022583,1688979451.135925,1688979635.139341,184.00341606140137
23.07.10-10.00.35-224901,23.06.13-08.37.46-604921,best,1600,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.852891191731037,0.4225545535842437,0.0527002718221331,0.6671318048067061,4.375475580937712,0.4649870688280517,0.0542893497617141,0.7845957001598274,4.031053715366061,0.4433732239682655,0.0548987014094566,0.7634065974000624,73784,105,107,"[('start', 1688979635.225053), ('end', 1688982109.764504)]",1688979635.301671,1688981900.075117,2264.773446083069,1688981900.075146,1688982109.764449,209.6893029212952
23.07.10-10.41.49-851157,23.06.13-08.37.46-604921,best,3200,C-GAP-17,dft,4.0,4,32,1,4,4,0.99,10,3.378843226866411,0.377596636305811,0.0473145296061555,0.6451956382743069,3.7298137984934265,0.4060925355977127,0.0480151652536896,0.7295637519337844,3.541461647493396,0.3949203564229209,0.0487409939574875,0.7138434195791497,73784,127,167,"[('start', 1688982109.851318), ('end', 1688992101.376586)]",1688982109.927697,1688991892.385551,9782.457854032516,1688991892.385581,1688992101.376517,208.9909360408783
23.07.11-11.31.46-819450,23.06.28-22.39.25-814269,best,100,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,3.086972349740736,0.2736381288488534,0.0342389483508051,0.1929167641498979,2.6188451251556923,0.2718290509931035,0.0512052795359459,0.2762052106240413,3.082267069934041,0.2857480342673207,0.0600755795716035,0.5020875603636757,73784,1490,1503,"[('start', 1689071506.819587), ('end', 1689073132.903479)]",1689071506.877413,1689073086.388217,1579.510803937912,1689073086.388238,1689073132.903393,46.51515507698059
23.07.11-11.58.53-101037,23.06.28-22.39.25-814269,best,200,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,3.983055968522887,0.3643625370285546,0.0455831125265641,0.2335322270859061,3.128603988729383,0.3154816376941882,0.0460930760616225,0.3100092213943966,3.636004752994638,0.346990961457959,0.0634877368499864,0.9786836168896028,73784,355,355,"[('start', 1689073133.101202), ('end', 1689073923.255353)]",1689073133.157523,1689073868.411142,735.2536191940308,1689073868.411164,1689073923.25527,54.8441059589386
23.07.11-12.12.03-463419,23.06.28-22.39.25-814269,best,400,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,2.177580089069787,0.2035113241991257,0.0293035454189369,0.1542175729161041,1.6863712707232417,0.1937210995942201,0.0323207980268301,0.1388486242124698,1.856223726249036,0.1789239627731998,0.0296791323588353,0.1522947041070894,73784,496,498,"[('start', 1689073923.463585), ('end', 1689076309.800905)]",1689073923.51719,1689076237.022443,2313.5052530765533,1689076237.022468,1689076309.800843,72.77837491035461
23.07.11-12.51.49-887736,23.06.28-22.39.25-814269,best,800,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,1.4235848843292276,0.1275506139181114,0.0185343845917419,0.1166015717411743,0.9571570277845796,0.1163025313294033,0.0225238619522215,0.1126922173009795,1.196806104103782,0.1131517047764141,0.0201813721585775,0.1274148867850187,73784,357,357,"[('start', 1689076309.887877), ('end', 1689080258.928022)]",1689076309.942724,1689080152.428887,3842.4861629009247,1689080152.428913,1689080258.927963,106.49904990196228
23.07.11-13.57.39-017300,23.06.28-22.39.25-814269,best,1600,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,1.4333323426216569,0.1270909666819083,0.0178236576106287,0.1096810400179876,0.7639719964350533,0.0929794626777715,0.0199042260778722,0.1050631357814728,1.0750992995948927,0.0965909554601962,0.0166630341246021,0.1157361019345606,73784,183,184,"[('start', 1689080259.017441), ('end', 1689085295.372098)]",1689080259.07268,1689085172.245287,4913.172606945038,1689085172.245314,1689085295.372041,123.126727104187
23.07.11-15.21.35-468289,23.06.29-01.26.15-690272,best,25,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,2.936106915571568,0.2818812983733386,0.0321914996711906,0.1625961712332958,3.442276937414824,0.3691425409695,0.0802633963828816,0.5553391564474658,3.818805440508911,0.3921412371383574,0.0963800328683726,0.6849531987423264,73784,1710,1710,"[('start', 1689085295.468444), ('end', 1689086648.969794)]",1689085295.524653,1689086607.560891,1312.0362379550934,1689086607.560925,1689086648.969737,41.40881204605103
23.07.11-15.44.09-064258,23.06.29-01.26.15-690272,best,50,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,5.786512486312539,0.5058100932026477,0.0557183135086124,0.2946150421363474,3.9701272270662806,0.4047687842577884,0.0867391882394169,0.94630705837288,4.553039613743657,0.4910157638656274,0.1200477795516837,1.0920597468108308,73784,500,500,"[('start', 1689086649.064428), ('end', 1689087233.467718)]",1689086649.122371,1689087191.420383,542.2980120182037,1689087191.42041,1689087233.467627,42.04721713066101
23.07.11-15.53.53-665714,23.06.29-01.26.15-690272,best,100,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,5.494802512831987,0.4723221052796333,0.0552362454341634,0.2708243256069136,4.698986212074191,0.4455230939060949,0.1065093259935892,0.6797979666818991,5.186455396910133,0.4881637132411939,0.1160935021427936,0.6852855330009109,73784,500,500,"[('start', 1689087233.665877), ('end', 1689088344.403812)]",1689087233.721293,1689088298.059507,1064.3382139205933,1689088298.059529,1689088344.403736,46.34420704841614
23.07.11-16.12.24-493587,23.06.29-01.26.15-690272,best,200,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,3.3707252255387536,0.2985607526893162,0.0347964485365604,0.1818285023483667,2.6337730754610944,0.2691069490986983,0.0409825853981371,0.1818723131770421,3.007761973366344,0.2753580953189694,0.0396286433996574,0.224180914092118,73784,496,500,"[('start', 1689088344.493729), ('end', 1689090439.90078)]",1689088344.547525,1689090384.873618,2040.3260929584503,1689090384.873639,1689090439.900689,55.02704977989197
23.07.11-16.47.20-106954,23.06.29-01.26.15-690272,best,400,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,1.976423780131216,0.1799467230543447,0.0240290228226418,0.1447228688801557,1.3808946543700715,0.1613975150994159,0.0283749419278905,0.1299813606029767,1.6891961000985072,0.1581199965779727,0.0254380692046943,0.1420019045703629,73784,436,440,"[('start', 1689090440.107117), ('end', 1689094493.518943)]",1689090440.161577,1689094421.361542,3981.1999650001526,1689094421.36156,1689094493.518864,72.15730381011963
23.07.11-17.54.53-609948,23.06.29-01.26.15-690272,best,800,Si-GAP-18,dft,4.0,4,32,1,2,4,0.99,10,1.3846781720380554,0.125575511737218,0.0193453358673025,0.1200256363867219,0.9858794606482992,0.1208410604928662,0.024245307530043,0.1140498919940797,1.206023013923946,0.1160622679024033,0.0199280972572542,0.122582121340654,73784,282,292,"[('start', 1689094493.610104), ('end', 1689100506.966412)]",1689094493.664497,1689100400.626599,5906.962102174759,1689100400.626627,1689100506.966355,106.33972811698914
